Team,Coach,Week,Slot,Bench,Position,Player,Franchise,Stats,Fantasy Points,Opponent,Opponent Coach,Year,Game No.,Original Order,Gamecode,Playercode,Against Playercode,Postioncode,,,Team Name,Coach,,,,Coaches,,Position,,Seasons
Crowler's Scowlers,Dee,13,BN5,BN,RB,C. West,KC,"89 Rush Yds,20 Rec Yds",0,Buffal-oh-bollocks,Beano,2018,4,4258,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Crowler's Scowlers,Dee,13,BN6,BN,DEF,Vikings,DEF,0,2,Buffal-oh-bollocks,Beano,2018,4,4259,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,QB,,QB,A. Luck,IND,"248 Pass Yds,1 Int,16 Rush Yds",9.52,Tom Brady - American Icon,Chris,2018,5,4260,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,RB1,,RB,M. Ingram,NO,"27 Rush Yds,1 Rec Yds",2.8,Tom Brady - American Icon,Chris,2018,5,4261,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,RB2,,RB,A. Ekeler,LAC,"21 Rush Yds,22 Rec Yds",4.3,Tom Brady - American Icon,Chris,2018,5,4262,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,WR1,,WR,D. Adams,GB,"93 Rec Yds,1 Rec TD",15.3,Tom Brady - American Icon,Chris,2018,5,4263,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,WR2,,WR,O. Beckham,NYG,"35 Rec Yds,1 Rec TD",15.46,Tom Brady - American Icon,Chris,2018,5,4264,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,TE,,TE,D. Njoku,CLE,8 Rec Yds,0.8,Tom Brady - American Icon,Chris,2018,5,4265,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,W/R,,RB,L. Miller,HOU,"103 Rush Yds,12 Rec Yds",11.5,Tom Brady - American Icon,Chris,2018,5,4266,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,K,,K,H. Butker,KC,"4 PAT,1 PAT Miss,1 20-29,1 50+",12,Tom Brady - American Icon,Chris,2018,5,4267,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,DEF,,DEF,Bills,DEF,"21 Pts,3 Sck,1 Int",5,Tom Brady - American Icon,Chris,2018,5,4268,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,BN1,BN,QB,T. Brady,NE,"311 Pass Yds,1 Pass TD,1 Int,5 Rush Yds",14.94,Tom Brady - American Icon,Chris,2018,5,4269,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,BN2,BN,WR,D. Baldwin,SEA,"22 Rec Yds,1 Rec TD",8.2,Tom Brady - American Icon,Chris,2018,5,4270,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,BN3,BN,RB,C. Thompson,WAS,"3 Rush Yds,18 Rec Yds",2.1,Tom Brady - American Icon,Chris,2018,5,4271,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,BN4,BN,TE,J. Reed,WAS,21 Rec Yds,2.1,Tom Brady - American Icon,Chris,2018,5,4272,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,BN5,BN,RB,M. Gordon,LAC,0,0,Tom Brady - American Icon,Chris,2018,5,4273,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Go Luck Yourself,Stephen,13,BN6,BN,DEF,Browns,DEF,"23 Pts,4 Sck",4,Tom Brady - American Icon,Chris,2018,5,4274,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,QB,,QB,D. Brees,NO,"127 Pass Yds,1 Pass TD,1 Int,2 Rush Yds",7.28,Go Luck Yourself,Stephen,2018,5,4275,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,RB1,,RB,P. Lindsay,DEN,"157 Rush Yds,2 Rush TD,2 Rec Yds",27.9,Go Luck Yourself,Stephen,2018,5,4276,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,RB2,,RB,S. Barkley,NYG,"125 Rush Yds,21 Rec Yds",14.6,Go Luck Yourself,Stephen,2018,5,4277,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,WR1,,WR,C. Davis,TEN,"42 Rec Yds,1 Rec TD,12 Rush Yds",11.4,Go Luck Yourself,Stephen,2018,5,4278,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,WR2,,WR,J. Smith-Schuster,PIT,49 Rec Yds,4.9,Go Luck Yourself,Stephen,2018,5,4279,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,TE,,TE,T. Kelce,KC,"168 Rec Yds,2 Rec TD,1 Fum",26.8,Go Luck Yourself,Stephen,2018,5,4280,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,W/R,,RB,G. Edwards,BAL,82 Rush Yds,8.2,Go Luck Yourself,Stephen,2018,5,4281,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,K,,K,G. Zuerlein,LA,"3 PAT,1 20-29,2 40-49",12,Go Luck Yourself,Stephen,2018,5,4282,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,DEF,,DEF,Rams,DEF,"16 Pts,4 Sck,1 Int,1 Fum",9,Go Luck Yourself,Stephen,2018,5,4283,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,BN1,BN,RB,L. McCoy,BUF,"306 Pass Yds,1 Pass TD,1 Int,22 Rush Yds",6.4,Go Luck Yourself,Stephen,2018,5,4284,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,BN2,BN,RB,R. Burkhead,NE,0,4.1,Go Luck Yourself,Stephen,2018,5,4285,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,BN3,BN,RB,J. Howard,CHI,0,8,Go Luck Yourself,Stephen,2018,5,4286,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,BN4,BN,WR,M. Williams,LAC,0,5.2,Go Luck Yourself,Stephen,2018,5,4287,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,BN5,BN,WR,D. Moore,SEA,"89 Rush Yds,20 Rec Yds",0,Go Luck Yourself,Stephen,2018,5,4288,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,13,BN6,BN,DEF,Cardinals,DEF,0,2,Go Luck Yourself,Stephen,2018,5,4289,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,QB,,QB,R. Wilson,SEA,"72 Pass Yds,1 Int,61 Rush Yds,1 2PT",8.98,Chris's B Team,Catherine,2018,1,4290,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,RB1,,RB,J. White,NE,"13 Rush Yds,15 Rec Yds",2.8,Chris's B Team,Catherine,2018,1,4291,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,RB2,,RB,R. Penny,SEA,44 Rush Yds,4.4,Chris's B Team,Catherine,2018,1,4292,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,WR1,,WR,D. Hopkins,HOU,"36 Rec Yds,1 Rec TD",9.6,Chris's B Team,Catherine,2018,1,4293,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,WR2,,WR,M. Evans,TB,86 Rec Yds,8.6,Chris's B Team,Catherine,2018,1,4294,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,TE,,TE,J. Cook,LV,116 Rec Yds,11.6,Chris's B Team,Catherine,2018,1,4295,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,W/R,,WR,T. Lockett,SEA,"42 Rec Yds,-3 Rush Yds,1 2PT",5.9,Chris's B Team,Catherine,2018,1,4296,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,K,,K,K. Fairbairn,HOU,3 PAT,3,Chris's B Team,Catherine,2018,1,4297,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,DEF,,DEF,Saints,DEF,"14 Pts,4 Sck,1 Int",7,Chris's B Team,Catherine,2018,1,4298,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,BN1,BN,WR,D. Jackson,TB,0,0,Chris's B Team,Catherine,2018,1,4299,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,BN2,BN,RB,I. Crowell,NYJ,"5 Rush Yds,2 Rec Yds",0.7,Chris's B Team,Catherine,2018,1,4300,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,BN3,BN,RB,T. Yeldon,JAX,"7 Rush Yds,10 Rec Yds",1.7,Chris's B Team,Catherine,2018,1,4301,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,BN4,BN,QB,D. Prescott,DAL,"455 Pass Yds,3 Pass TD,2 Int,2 Rush Yds,...",24.4,Chris's B Team,Catherine,2018,1,4302,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,BN5,BN,RB,A. Collins,BAL,0,0,Chris's B Team,Catherine,2018,1,4303,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tasty Scans,Ciaran,14,BN6,BN,RB,K. Hunt,,0,0,Chris's B Team,Catherine,2018,1,4304,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,QB,,QB,C. Newton,CAR,"265 Pass Yds,1 Int,23 Rush Yds",10.9,Tasty Scans,Ciaran,2018,1,4305,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,RB1,,RB,D. Cook,MIN,"55 Rush Yds,28 Rec Yds,1 Rec TD",14.3,Tasty Scans,Ciaran,2018,1,4306,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,RB2,,RB,A. Jones,GB,"78 Rush Yds,1 Rush TD,28 Rec Yds",16.6,Tasty Scans,Ciaran,2018,1,4307,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,WR1,,WR,A. Brown,PIT,35 Rec Yds,3.5,Tasty Scans,Ciaran,2018,1,4308,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,WR2,,WR,T. Hilton,IND,199 Rec Yds,19.9,Tasty Scans,Ciaran,2018,1,4309,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,TE,,TE,G. Kittle,SF,"210 Rec Yds,1 Rec TD",27,Tasty Scans,Ciaran,2018,1,4310,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,W/R,,RB,A. Peterson,WAS,"16 Rush Yds,3 Rec Yds",1.9,Tasty Scans,Ciaran,2018,1,4311,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,K,,K,W. Lutz,NO,"2 PAT,2 30-39",8,Tasty Scans,Ciaran,2018,1,4312,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,DEF,,DEF,Steelers,DEF,"24 Pts,4 Sck,1 Fum",6,Tasty Scans,Ciaran,2018,1,4313,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,BN1,BN,WR,A. Jeffery,PHI,"306 Pass Yds,1 Pass TD,1 Int,22 Rush Yds",11,Tasty Scans,Ciaran,2018,1,4314,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,BN2,BN,RB,D. Johnson,CLE,0,-0.6,Tasty Scans,Ciaran,2018,1,4315,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,BN3,BN,RB,P. Barber,TB,0,4.4,Tasty Scans,Ciaran,2018,1,4316,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,BN4,BN,WR,K. Coutee,HOU,0,0,Tasty Scans,Ciaran,2018,1,4317,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,BN5,BN,DEF,Patriots,DEF,"89 Rush Yds,20 Rec Yds",4,Tasty Scans,Ciaran,2018,1,4318,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Chris's B Team,Catherine,14,BN6,BN,DEF,Seahawks,DEF,0,14,Tasty Scans,Ciaran,2018,1,4319,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,QB,,QB,A. Rodgers,GB,"196 Pass Yds,2 Pass TD,44 Rush Yds",20.24,Sponsored by Nike,Scan,2018,2,4320,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,RB1,,RB,D. Lewis,TEN,"13 Rush Yds,39 Rec Yds",5.2,Sponsored by Nike,Scan,2018,2,4321,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,RB2,,RB,M. Mack,IND,"33 Rush Yds,1 Rush TD",9.3,Sponsored by Nike,Scan,2018,2,4322,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,WR1,,WR,A. Humphries,TB,42 Rec Yds,4.2,Sponsored by Nike,Scan,2018,2,4323,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,WR2,,WR,K. Golladay,DET,5 Rec Yds,0.5,Sponsored by Nike,Scan,2018,2,4324,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,TE,,TE,R. Gronkowski,NE,"107 Rec Yds,1 Rec TD",16.7,Sponsored by Nike,Scan,2018,2,4325,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,W/R,,RB,D. Henry,TEN,"238 Rush Yds,4 Rush TD",47.8,Sponsored by Nike,Scan,2018,2,4326,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,K,,K,M. Crosby,GB,"4 PAT,1 40-49,1 50+",12,Sponsored by Nike,Scan,2018,2,4327,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,DEF,,DEF,Ravens,DEF,"27 Pts,3 Sck,1 Int",5,Sponsored by Nike,Scan,2018,2,4328,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,BN1,BN,WR,S. Watkins,KC,0,0,Sponsored by Nike,Scan,2018,2,4329,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,BN2,BN,WR,J. Landry,CLE,"57 Rec Yds,1 Rec TD,1 Fum,54 Rush Yds,...",21.1,Sponsored by Nike,Scan,2018,2,4330,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,BN3,BN,WR,J. Brown,BAL,"23 Rec Yds,1 Rec TD",8.3,Sponsored by Nike,Scan,2018,2,4331,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,BN4,BN,RB,K. Drake,MIA,"24 Rush Yds,55 Rec Yds,1 Rec TD",13.9,Sponsored by Nike,Scan,2018,2,4332,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,BN5,BN,TE,A. Hooper,ATL,37 Rec Yds,3.7,Sponsored by Nike,Scan,2018,2,4333,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
HandsomeRodgersPlusSix,Whytey,14,BN6,BN,WR,D. Westbrook,JAX,"88 Rec Yds,1 Rec TD",14.8,Sponsored by Nike,Scan,2018,2,4334,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,QB,,QB,B. Roethlisberger,PIT,"282 Pass Yds,2 Pass TD",19.28,HandsomeRodgersPlusSix,Whytey,2018,2,4335,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,RB1,,RB,E. Elliott,DAL,"113 Rush Yds,79 Rec Yds",19.2,HandsomeRodgersPlusSix,Whytey,2018,2,4336,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,RB2,,RB,J. Mixon,CIN,"111 Rush Yds,1 Rush TD,27 Rec Yds",19.8,HandsomeRodgersPlusSix,Whytey,2018,2,4337,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,WR1,,WR,R. Woods,LA,61 Rec Yds,6.1,HandsomeRodgersPlusSix,Whytey,2018,2,4338,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,WR2,,WR,A. Thielen,MIN,"70 Rec Yds,8 Rush Yds",7.8,HandsomeRodgersPlusSix,Whytey,2018,2,4339,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,TE,,TE,Z. Ertz,PHI,38 Rec Yds,3.8,HandsomeRodgersPlusSix,Whytey,2018,2,4340,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,W/R,,WR,G. Tate,PHI,7 Rec Yds,0.7,HandsomeRodgersPlusSix,Whytey,2018,2,4341,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,K,,K,M. Badgley,LAC,"2 PAT,2 30-39,1 40-49,1 50+",16,HandsomeRodgersPlusSix,Whytey,2018,2,4342,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,DEF,,DEF,Chargers,DEF,"21 Pts,3 Sck",3,HandsomeRodgersPlusSix,Whytey,2018,2,4343,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,BN1,BN,RB,G. Bernard,CIN,"306 Pass Yds,1 Pass TD,1 Int,22 Rush Yds",2,HandsomeRodgersPlusSix,Whytey,2018,2,4344,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,BN2,BN,RB,T. Coleman,ATL,0,4.1,HandsomeRodgersPlusSix,Whytey,2018,2,4345,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,BN3,BN,WR,Z. Jones,BUF,0,2.2,HandsomeRodgersPlusSix,Whytey,2018,2,4346,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,BN4,BN,RB,J. Conner,PIT,0,0,HandsomeRodgersPlusSix,Whytey,2018,2,4347,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,BN5,BN,QB,B. Mayfield,CLE,"89 Rush Yds,20 Rec Yds",13.72,HandsomeRodgersPlusSix,Whytey,2018,2,4348,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Sponsored by Nike,Scan,14,BN6,BN,DEF,Broncos,DEF,0,6,HandsomeRodgersPlusSix,Whytey,2018,2,4349,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,QB,,QB,D. Brees,NO,"201 Pass Yds,1 Pass TD,1 Int,-1 Rush Yds,...",13.94,The Iron Price,Niall,2018,3,4350,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,RB1,,RB,P. Lindsay,DEN,"30 Rush Yds,1 Rush TD,21 Rec Yds",11.1,The Iron Price,Niall,2018,3,4351,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,RB2,,RB,S. Barkley,NYG,"170 Rush Yds,1 Rush TD,27 Rec Yds",25.7,The Iron Price,Niall,2018,3,4352,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,WR1,,WR,C. Godwin,TB,13 Rec Yds,1.3,The Iron Price,Niall,2018,3,4353,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,WR2,,WR,J. Smith-Schuster,PIT,"130 Rec Yds,2 Rec TD",25,The Iron Price,Niall,2018,3,4354,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,TE,,TE,T. Kelce,KC,"77 Rec Yds,1 Rec TD",13.7,The Iron Price,Niall,2018,3,4355,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,W/R,,RB,G. Edwards,BAL,67 Rush Yds,6.7,The Iron Price,Niall,2018,3,4356,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,K,,K,G. Zuerlein,LA,"1 20-29,1 50+,1 Miss 40-49",8,The Iron Price,Niall,2018,3,4357,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,DEF,,DEF,Rams,DEF,"13 Pts,1 Sck,3 Int",11,The Iron Price,Niall,2018,3,4358,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,BN1,BN,RB,L. McCoy,BUF,1 Rush Yds,0.1,The Iron Price,Niall,2018,3,4359,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,BN2,BN,RB,D. Freeman,ATL,0,0,The Iron Price,Niall,2018,3,4360,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,BN3,BN,RB,J. Howard,CHI,"101 Rush Yds,2 Rec Yds",10.3,The Iron Price,Niall,2018,3,4361,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,BN4,BN,WR,C. Davis,TEN,21 Rec Yds,2.1,The Iron Price,Niall,2018,3,4362,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,BN5,BN,QB,M. Trubisky,CHI,"110 Pass Yds,1 Pass TD,3 Int,23 Rush Yds",4.7,The Iron Price,Niall,2018,3,4363,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Tom Brady - American Icon,Chris,14,BN6,BN,DEF,Lions,DEF,"3 Pts,3 Sck,1 Int,1 TD",18,The Iron Price,Niall,2018,3,4364,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Iron Price,Niall,14,QB,,QB,K. Cousins,MIN,"208 Pass Yds,1 Pass TD,5 Rush Yds,1 Fum",10.82,Tom Brady - American Icon,Chris,2018,3,4365,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Iron Price,Niall,14,RB1,,RB,L. Fournette,JAX,"36 Rush Yds,5 Rec Yds",4.1,Tom Brady - American Icon,Chris,2018,3,4366,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Iron Price,Niall,14,RB2,,RB,N. Chubb,CLE,"66 Rush Yds,1 Rush TD,17 Rec Yds",14.3,Tom Brady - American Icon,Chris,2018,3,4367,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Iron Price,Niall,14,WR1,,WR,S. Diggs,MIN,"76 Rec Yds,5 Rush Yds",8.1,Tom Brady - American Icon,Chris,2018,3,4368,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Iron Price,Niall,14,WR2,,WR,T. Hill,KC,"139 Rec Yds,6 Rush Yds",14.5,Tom Brady - American Icon,Chris,2018,3,4369,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Iron Price,Niall,14,TE,,TE,C. Brate,TB,"12 Rec Yds,2 Rec TD",13.2,Tom Brady - American Icon,Chris,2018,3,4370,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Iron Price,Niall,14,W/R,,RB,J. Wilson,SF,"90 Rush Yds,6 Rec Yds",9.6,Tom Brady - American Icon,Chris,2018,3,4371,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Iron Price,Niall,14,K,,K,J. Tucker,BAL,"3 PAT,1 20-29",6,Tom Brady - American Icon,Chris,2018,3,4372,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Iron Price,Niall,14,DEF,,DEF,Jaguars,DEF,"30 Pts,1 Sck,1 Int,1 Saf",4,Tom Brady - American Icon,Chris,2018,3,4373,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
